gene,role,molregno,smiles,pchembl,max_sim_ref,max_sim_pool,predicted_pkd
HTR2A,negative,630920,c1ccc(CN2CCC(CNc3nsc4ccccc34)CC2)cc1,,0.0857142857142857,,6.420313835144043
HTR2A,negative,1582741,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1cccc(Cl)c1,,0.078125,,6.434084415435791
HTR2A,negative,154831,CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,,0.2678571428571428,,6.391002655029297
HTR2A,negative,627586,O=C([C@@H]1C[C@@H](Oc2cccc(F)c2)CN1)N1CCCN(C2CCC2)CC1,,0.1038961038961039,,6.452090263366699
HTR2A,negative,3035241,CC1(F)CCCN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,,0.0975609756097561,,6.482353210449219
HTR2A,negative,379973,O=C(/C=C/c1ccccc1)Nc1ccc(O)cc1,,0.0746268656716417,,6.463449478149414
HTR2A,negative,2265046,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)CC2.[Br-],,0.1764705882352941,,6.480746269226074
HTR2A,negative,3039060,Fc1cccc(Oc2cc(F)c(F)cc2N2CCC3(CCNCC3)C2)c1,,0.1159420289855072,,6.529515266418457
HTR2A,negative,230994,CNCCC(Oc1cccc2ccccc12)c1ccc(F)cc1,,0.2,,6.449636936187744
HTR2A,negative,564286,CCCN(C(=O)c1ccccc1SC)[C@H]1CCNC1,,0.1159420289855072,,6.438105583190918
HTR2A,negative,601787,COc1ccc(-c2ccnc3cc(-c4ccc(Cl)cc4)nn23)cc1OC1CCCC1,,0.1304347826086956,,6.424497604370117
HTR2A,negative,452285,Cc1ccccc1OC1c2ccccc2CC1(O)CN,,0.1290322580645161,,6.428452491760254
HTR2A,negative,3188772,O=C(c1nc2cccnn2c1-c1ccnc(OC(F)F)c1)N1CCC1,,0.0674157303370786,,6.461102485656738
HTR2A,negative,247924,COc1cccc2c1O[C@@H](CN1C3C=C(c4ccc(Cl)c(Cl)c4)CC1CC3)CO2,,0.1298701298701298,,6.473870277404785
HTR2A,negative,289515,CCOP(=O)(/C=C/c1ccccc1)N1Cc2ccccc2CC1C(=O)NO,,0.108433734939759,,6.537672519683838
HTR2A,negative,632401,Cc1ccc(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)cn1,,0.1298701298701298,,6.442914009094238
HTR2A,negative,1143420,COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4ccncc4)ccc3C2=O)CC1,,0.1585365853658536,,6.438413619995117
HTR2A,negative,1059283,Clc1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)c1,,0.1454545454545454,,6.420649528503418
HTR2A,negative,3220048,O=S1(=O)CCNCC12CCN(c1nc(Oc3cccc(F)c3)cc(C(F)(F)F)n1)CC2,,0.0853658536585365,,6.5644145011901855
HTR2A,negative,1063327,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCNCC2,,0.0833333333333333,,6.403111457824707
HTR2A,negative,517461,CC(CC(=O)NC(=N)NCCCc1c[nH]cn1)c1cccs1,,0.131578947368421,,6.491321086883545
HTR2A,negative,1170642,Cc1csc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,,0.0857142857142857,,6.425233840942383
HTR2A,negative,299519,C[C@@H](NC(=O)c1ccco1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,,0.1162790697674418,,6.460240840911865
HTR2A,negative,3065373,O=C(NC(c1ccc(F)cc1)c1ccccn1)C1CCN(CCOc2ccccc2Cl)CC1,,0.0897435897435897,,6.495408058166504
HTR2A,negative,412768,Clc1cccc(CN(CC2CC2)[C@@H]2CCNC2)c1Cl,,0.106060606060606,,6.425564289093018
HTR2A,negative,2776032,Nc1nc(C(=O)Nc2ccccn2)cn2c1nc1ccccc12,,0.0789473684210526,,6.413545608520508
HTR2A,negative,330072,C[C@@H]1CCCN1CCc1cc2cc(Nc3ccccc3[N+](=O)[O-])ccc2o1,,0.1627906976744186,,6.483065128326416
HTR2A,negative,113385,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)OC(C)C,,0.25,,6.394277572631836
HTR2A,negative,580893,O=c1[nH]c2cccc(OCC3CCN(CC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,,0.1176470588235294,,6.48702335357666
HTR2A,negative,2721471,O=C1CN(Cc2ccc(OCCCN3CCCCC3)cc2)C(=O)CN1,,0.1304347826086956,,6.408942699432373
HTR2A,negative,333282,COc1cccc(-c2cc(Cc3ccncc3)cc3cccnc23)c1,,0.2222222222222222,,6.45962381362915
HTR2A,negative,596408,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,,0.087719298245614,,6.398963451385498
HTR2A,negative,1840717,C[C@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C3CC23)cc1,,0.125,,6.455000400543213
HTR2A,negative,555295,COc1cccc2c1OC(c1ccc(OCCCN3CCC[C@H]3C)cc1)C(C)S2(=O)=O,,0.15,,6.474832534790039
HTR2A,negative,343274,c1nc(CCCCNC2CCCCC2)c[nH]1,,0.1333333333333333,,6.38527774810791
HTR2A,negative,513133,CC1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,,0.1186440677966101,,6.44405460357666
HTR2A,negative,119536,O=CN(O)C(CCC(=O)N1CCOCC1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,,0.0952380952380952,,6.534792900085449
HTR2A,negative,1778794,Clc1ccc(C(CC2CNC2)Oc2ccccc2)cc1Cl,,0.1290322580645161,,6.462775707244873
HTR2A,negative,2028016,Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br,,0.0983606557377049,,6.452500820159912
HTR2A,negative,428153,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,,0.1690140845070422,,6.418641090393066
HTR2A,negative,1058278,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)S3)on1,,0.0821917808219178,,6.4671220779418945
HTR2A,negative,1063498,CS(=O)(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,,0.1136363636363636,,6.427504539489746
HTR2A,negative,279554,COc1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,,0.2166666666666666,,6.46657657623291
HTR2A,negative,2535709,Nc1nc(-c2ccc(NC(=O)c3ccc(O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12,,0.0705882352941176,,6.466366291046143
HTR2A,negative,1426207,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1.[Br-],,0.1168831168831168,,6.478143692016602
HTR2A,negative,3243852,C[C@H](NC(=O)c1nc(-c2ccc3ncccc3c2)c(-c2ccccc2)nc1N)c1cccc(C#N)n1,,0.1011235955056179,,6.492306232452393
HTR2A,negative,340196,Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,,0.0833333333333333,,6.497821807861328
HTR2A,negative,1831499,O=C(CC1CCCC1)Nc1ccc(C(=O)Nc2nccs2)cc1,,0.0886075949367088,,6.4287004470825195
HTR2A,negative,1336792,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,,0.1111111111111111,,6.5226054191589355
HTR2A,negative,631091,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,,0.144578313253012,,6.464296340942383
HTR2A,negative,1625968,O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1c[nH]c2ccccc12.O=C(O)C(=O)O,,0.175,,6.481263637542725
HTR2A,negative,1588189,COc1cc2c(cc1OC)C[N+](C)(CCCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,,0.1590909090909091,,6.734554767608643
HTR2A,negative,627436,CCOC(=O)N1C[C@@H](Oc2cccc(F)c2)C[C@@H]1C(=O)N1CCCN(C2CCC2)CC1,,0.1162790697674418,,6.501121997833252
HTR2A,negative,3073099,Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3nc(C(C)c4c(F)cccc4F)nc23)ccn1,,0.1066666666666666,,6.512443542480469
HTR2A,negative,428428,COc1cc(Br)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,,0.1935483870967742,,6.491328716278076
HTR2A,negative,187615,Fc1ccc(C(OC2CC3CCC(C2)N3CCOCc2ccccc2)c2ccc(F)cc2)cc1,,0.0845070422535211,,6.524654388427734
HTR2A,negative,421460,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(O)ccc(c23)C1,,0.0547945205479452,,6.426424980163574
HTR2A,negative,12942,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc3)s2)cc1,,0.1866666666666666,,6.449460029602051
HTR2A,negative,2748693,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2Cl)CC1,,0.057471264367816,,6.535177230834961
HTR2A,negative,1785748,CN1Cc2cc(C#N)ccc2C(c2ccc3sccc3c2)C1,,0.0684931506849315,,6.401866436004639
HTR2A,negative,51243,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cnc3c(C(F)(F)F)cccc23)cc1,,0.1951219512195122,,6.475123882293701
HTR2A,negative,2359297,Nc1nc(-c2ccc(NC(=O)CCNC(=O)CCCCC3CCSS3)cc2)cn2c(=O)n(-c3ccccc3)nc12,,0.0784313725490196,,6.532946586608887
HTR2A,negative,84755,O=C(CN(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)NO,,0.2647058823529412,,6.51521110534668
HTR2A,negative,447747,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,,0.1666666666666666,,6.5469818115234375
HTR2A,negative,324233,CC(C)N1CCC(Oc2ccc(CN3CCCN(C)CC3)cc2)CC1,,0.144927536231884,,6.53029203414917
HTR2A,negative,374532,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,0.25,,6.550548553466797
HTR2A,negative,2142130,COc1ccnc(N2CCC(OC(=O)N3CCN(C(C)C)CC3)CC2)c1,,0.1764705882352941,,6.469398498535156
HTR2A,negative,2954685,C=CCN1C[C@H](OCc2ccc(F)cc2)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,,0.1684210526315789,,6.455846786499023
HTR2A,negative,3035476,Fc1cccc(Oc2ccc(F)c(N3CCC4(CC3)CNCCO4)c2F)c1,,0.1066666666666666,,6.5254411697387695
HTR2A,negative,2357873,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Br)CC4)cc3)[nH]c2c1=O,,0.1195652173913043,,6.491586208343506
HTR2A,negative,352902,O=C(N[C@H]1CN2CCC1CC2)c1ccc2occc2c1,,0.0759493670886076,,6.390014171600342
HTR2A,negative,710634,CC(C)N1CCN(C(=O)c2ccc3c(CN4CCOCC4)cn(C)c3c2)CC1,,0.1142857142857142,,6.419564247131348
HTR2A,negative,1384609,Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5ccsc5c4)C[C@@H]3C)cccc2[nH]1,,0.1235955056179775,,6.432016849517822
HTR2A,negative,2862093,CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)C4=CC5C=CC=CC5N4)CC3)CC2)c1Cl,,0.1111111111111111,,6.533024311065674
HTR2A,negative,33929,CCN(CC)CCCOc1ccc(-c2ccc(C(=O)N3CCC(C)CC3)cc2)cc1,,0.1617647058823529,,6.511147499084473
HTR2A,negative,410298,Cc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,,0.16,,6.41783332824707
HTR2A,negative,266378,CCOCC(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(-c4ccccc4)n3)c(F)c2)CC1,,0.1237113402061855,,6.44373893737793
HTR2A,negative,2875493,CC(C)Oc1cccc2c3c(oc12)CN(CCCCOc1ccc2ccc(=O)[nH]c2c1)CC3,,0.1428571428571428,,6.521805763244629
HTR2A,negative,1145648,O=C(NCCC1CCCCC1)OCCCc1c[nH]cn1.O=C(O)/C=C\C(=O)O,,0.12,,6.4031982421875
HTR2A,negative,10383,C[C@@H](N)Cc1c[nH]cn1,,0.2682926829268293,,6.389796257019043
HTR2A,negative,46705,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,,0.16,,6.4027509689331055
HTR2A,negative,1758562,Cc1csc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5C[C@@H](C)N[C@@H](C)C5)cc4CN4CCOCC4)c3)CC2)n1,,0.125,,6.550137519836426
HTR2A,negative,3074772,CN1C(=O)c2c(-c3ccco3)nc(N)nc2C1Cc1ccc(F)cc1F,,0.1168831168831168,,6.4926838874816895
HTR2A,negative,1834536,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,0.1041666666666666,,6.49809455871582
HTR2A,negative,1512332,CC(=O)c1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,,0.0789473684210526,,6.4062113761901855
HTR2A,negative,2980458,COc1cc(Oc2cccc(F)c2)nc(N2CCC3(CC2)CNCCO3)n1,,0.131578947368421,,6.532872676849365
HTR2A,negative,566242,CNC[C@@H](O)[C@H](c1ccccc1)n1c(=O)n(C(C)(C)C)c2ccccc21,,0.1194029850746268,,6.468966484069824
HTR2A,negative,1176030,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,,0.1285714285714285,,6.472377300262451
HTR2A,negative,648315,c1ccc(C2CNCCN2c2ccc3[nH]ncc3c2)cc1,,0.1044776119402985,,6.401490688323975
HTR2A,negative,580869,O=C1Cc2c(ccc3c2OC[C@H](CNCCC2CCc4c([nH]c5ccc(F)cc45)C2)O3)N1,,0.1304347826086956,,6.484926223754883
HTR2A,negative,2565147,NC(=S)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21,,0.0909090909090909,,6.354703426361084
HTR2A,negative,2310756,CCCN(CCc1ccc(NC(=O)CCc2cn(CCCCCCCCCCN(C)CCCCCNC(=O)COc3cncc(C#Cc4csc(C)n4)c3)nn2)cc1)C1CCc2c(O)cccc2C1,,0.1029411764705882,,6.644811153411865
HTR2A,negative,2770718,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2ncccc12,,0.1095890410958904,,6.456748962402344
HTR2A,negative,2302686,Cc1sc(-c2ccccc2)nc1OCCN1CCCC1,,0.1343283582089552,,6.378726005554199
HTR2A,negative,591855,Cc1ccc(-c2cc(C(=O)NCc3ccc[nH]3)nc(N)n2)o1,,0.1527777777777778,,6.4315714836120605
HTR2A,negative,2068722,Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(F)c(F)cc2n1,,0.1408450704225352,,6.469816207885742
HTR2A,negative,1422023,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C(=O)N1,,0.1016949152542373,,6.4207868576049805
HTR2A,negative,2006167,Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)CC1,,0.0983606557377049,,6.392459869384766
HTR2A,negative,1557421,C=CCC(O)c1ccc(OCCCN2CCCCC2)cc1,,0.109375,,6.422129154205322
HTR2A,negative,341497,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,,0.064516129032258,,6.438044548034668
HTR2A,negative,1174336,CC1CCN([C@H]2CC[C@@H](c3ccc(OCCCN4CCCCC4)cc3)CC2)CC1,,0.1194029850746268,,6.450198650360107
HRH3,active,2386694,Cl.Cl.O=C(CN1CCC(F)CC1)Nc1ccc(OC2CCN(C3CCCC3)CC2)cc1,7.96,0.1756756756756756,0.84,6.693121910095215
HRH3,active,2158615,C[C@H]1CCCN1C1CC[C@H](c2ccc(NC(=O)Cc3ccccc3)cc2)C1,7.15,0.1388888888888889,0.7413793103448276,6.600583553314209
HRH3,active,266571,CC(C)CCC(=O)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,7.01,0.2105263157894736,0.9615384615384616,6.629731178283691
HRH3,active,1790151,Cc1cn(C(=O)OC(C)(C)C)c(=O)n(Cc2ccc(OCCCN3CCCCC3)cc2)c1=O,7.33,0.2328767123287671,0.7377049180327869,6.669194221496582
HRH3,active,513194,CC1CCN(CCc2ccc(-c3ccc(CCN4CCC(C)CC4)cc3)cc2)CC1,7.78,0.1739130434782608,0.6774193548387096,6.697726726531982
HRH3,active,2490941,N#Cc1ccc(-c2ccc(OCCCN3CCN(c4ccncc4)CC3)cc2)cc1,8.11,0.2424242424242424,0.7446808510638298,6.667448997497559
HRH3,active,1557411,OCCc1ccc(OCCCN2CCCCC2)cc1,7.5,0.2807017543859649,0.8235294117647058,6.690206050872803
HRH3,active,1624332,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCCN(C2CCC2)CC1,8.52,0.0972222222222222,0.9230769230769232,6.69028377532959
HRH3,active,2177104,C[C@H]1CCCCN1[C@H]1CC[C@H](c2ccc(N3CCC4(CCOCC4)C3=O)cc2)CC1,7.41,0.0853658536585365,0.94,6.699885845184326
HRH3,active,2520335,O=C(c1ccc(OCCCN2CCN(c3ccncc3)CC2)cc1)C1CC1,8.5,0.4912280701754385,0.7450980392156863,6.664989948272705
HRH3,active,1790154,O=c1ccn(Cc2ccc(OCCCN3CCCCC3)cc2)c(=O)[nH]1,7.89,0.2424242424242424,0.6730769230769231,6.587375640869141
HRH3,active,424806,C[C@H]1CCCN1CCN1CCN(CCN2CCC[C@@H]2C)C1=C(C#N)C#N,9.47,0.123076923076923,1.0,6.684315204620361
HRH3,active,1790156,Cc1c(C)n(Cc2ccc(OCCCN3CCCCC3)cc2)c(=O)[nH]c1=O,7.75,0.2424242424242424,0.6851851851851852,6.654543399810791
HRH3,active,486168,C(#Cc1cccc(Cc2c[nH]cn2)c1)c1ccccc1,8.74,0.4878048780487805,0.7142857142857143,6.672057151794434
HRH3,active,408530,c1ccc(C2CNCc3cc(OCCCN4CCCCC4)ncc32)cc1,9.0,0.21875,0.8181818181818182,6.689268112182617
HRH3,active,24025,O=C(CCCc1ccc(I)cc1)OCCCc1c[nH]cn1,7.39,0.6041666666666666,0.6041666666666666,6.628881931304932
HRH3,active,570299,C(#Cc1ccccc1)CCN1CCCCC1,7.25,0.1875,0.7297297297297297,6.667812824249268
HRH3,active,1575062,CN1CCN(c2ccc(-c3ccc(OCCCN4CCCCC4)cc3)cc2)CC1,9.64,0.2372881355932203,0.7631578947368421,6.693282604217529
HRH3,active,710633,CC(C)N1CCCN(C(=O)c2ccc3c(CN4CCOCC4)cn(C)c3c2)CC1,9.05,0.141025641025641,0.925925925925926,6.636048793792725
HRH3,active,2276110,CCC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,8.08,0.2456140350877192,0.9714285714285714,6.690712928771973
HRH3,active,438783,CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1ccc(Cl)cc1,8.96,0.1805555555555555,0.925925925925926,6.687872409820557
HRH3,active,330110,C[C@@H]1CCCN1CCc1cc2cc(Nc3ccc(C#N)cc3)ccc2o1,9.57,0.1375,0.8421052631578947,6.67165994644165
HRH3,active,611888,CCCC[C@@H](C)NC(=O)OCCCc1c[nH]cn1,7.72,0.4716981132075472,1.0,6.623082160949707
HRH3,active,2546434,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCC5)cc4)CC3)noc2c1,7.03,0.2179487179487179,0.8666666666666667,6.634128570556641
HRH3,active,1173501,Cn1nc(-c2ccc(C(=O)N3CCC[C@H]3CN3CCCC3)cc2)ccc1=O,8.0,0.1891891891891892,0.7,6.604144096374512
HRH3,active,2380762,CC(C)(C)CNc1nccc(NCCc2c[nH]cn2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.02,0.328125,0.8888888888888888,6.813604354858398
HRH3,active,2298135,CCC(C)(C)c1ccc(OCCCCCN2CCCC(C)C2)cc1.O=C(O)C(=O)O,7.87,0.2714285714285714,1.0,6.705214977264404
HRH3,active,710320,CC(C)N1CCN(C(=O)c2cccc3c(CN4CCOCC4)c[nH]c23)CC1,7.92,0.1333333333333333,0.8148148148148148,6.638016700744629
HRH3,active,393976,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)C4)ccc32)cc1,8.02,0.175,0.896551724137931,6.655063629150391
HRH3,active,706610,COCCN1CCn2c(cc3cc(OC4CCN(C(C)C)CC4)ccc32)C1=O,7.72,0.1645569620253164,0.8245614035087719,6.648265838623047
HRH3,active,2111042,CC1CCCN1C1CC[C@H](c2ccc(N3CCCC4(CCNCC4)C3=O)cc2)C1,8.22,0.0963855421686747,0.8653846153846154,6.627256393432617
HRH3,active,1343540,C[C@@H]1CCCN1CCCOc1ccc2c(c1)CCC1CC(=O)NN=C21,7.82,0.2467532467532467,0.640625,6.633431911468506
HRH3,active,648179,CC(C)N1CCCN(C(=O)c2ccc(Oc3ccc(Cl)c(Cl)c3)nc2)CC1,7.75,0.1944444444444444,0.9215686274509804,6.691066741943359
HRH3,active,452942,CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,9.81,0.25,0.8703703703703703,6.651214599609375
HRH3,active,2287648,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2ccccc21,8.68,0.2295081967213114,0.7884615384615384,6.682610511779785
HRH3,active,2744604,Cc1nc(N)sc1-c1cccc(N/C(N)=N/C(=O)NCc2ccccc2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.52,0.1477272727272727,0.8253968253968254,6.774388313293457
HRH3,active,1267346,C[C@@H]1CCCN1CCCOc1ccc(-c2cn(C)c(=O)c3ccccc23)cc1,9.05,0.2394366197183098,0.7368421052631579,6.665143013000488
HRH3,active,473700,c1cc(Sc2ccc([C@H]3CC[C@H]4CCCCN43)cc2)ccn1,7.92,0.1076923076923077,0.2857142857142857,6.63283109664917
HRH3,active,1172938,C1=C(c2ccc(OCCCN3CCCCC3)cc2)CCC1,8.8,0.2307692307692307,0.7222222222222222,6.673457622528076
HRH3,active,2058293,CC(C)N1CCC(Oc2ccc(C(=O)NC3CCN(C4CCC4)C3)c(F)c2)CC1,8.24,0.144578313253012,0.8947368421052632,6.648347854614258
HRH3,active,3012,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,9.3,0.2542372881355932,0.2985074626865671,6.651303291320801
HRH3,active,10582,Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1,7.17,0.390625,0.5087719298245614,6.5817718505859375
HRH3,active,2457972,Cl.Cl.O=C(CN1CCCC1CO)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,8.92,0.1688311688311688,0.75,6.671280860900879
HRH3,active,1267136,c1ccc2c(N3CCN(C4CCCC4)CC3)ncnc2c1,7.0,0.1333333333333333,0.4,6.6598124504089355
HRH3,active,2346174,CCNC1CN(c2cc(C(C)C)nc(N)n2)C1,7.0,0.0845070422535211,0.7317073170731707,6.60239839553833
HRH3,active,1624331,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCCCCC2)CC1,7.19,0.1,1.0,6.6961517333984375
HRH3,active,570923,Fc1cc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)ccn1,7.36,0.0963855421686747,0.7719298245614035,6.626370906829834
HRH3,active,1179840,C[C@@H]1CCCN1CCCOc1ccc(-c2nn(C)c(=O)c3c2CCC3)cc1,9.4,0.25,0.9607843137254902,6.6807661056518555
HRH3,active,1790147,O=C(c1ccccc1)n1c(=O)ccn(Cc2ccc(OCCCN3CCCCC3)cc2)c1=O,8.14,0.2432432432432432,0.7258064516129032,6.646337985992432
HRH3,active,1180095,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,8.38,0.15,1.0,6.642677307128906
HRH3,active,501835,CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCC(O)C4)cc3c2)CC1,9.0,0.1666666666666666,0.7857142857142857,6.6245245933532715
HRH3,active,489880,COc1ccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c2c1,9.51,0.2285714285714285,0.8518518518518519,6.630681037902832
HRH3,active,707202,C[C@H]1CCCN1CCCOc1ccc2c(c1)cc1n2CCNC1=O,7.68,0.2266666666666666,1.0,6.614128589630127
HRH3,active,2764224,Cc1nc(N)sc1-c1ccc(N/C(N)=N/C(=O)NCC(C)CCCc2ccccc2)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.52,0.1772151898734177,0.8493150684931506,6.858328819274902
HRH3,active,1946271,Cl.O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,8.27,0.1764705882352941,0.975,6.691078186035156
HRH3,active,1056169,N#Cc1ccc(-c2nnc(N3CCC(N4CCCCC4)CC3)s2)cc1,7.44,0.1388888888888889,0.7872340425531915,6.630241870880127
HRH3,active,393968,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(C(F)(F)F)CC4)ccc32)cc1,7.4,0.189873417721519,0.8245614035087719,6.67109489440918
HRH3,active,676050,COC(=O)C1CSC(c2ccc(OCCCN3CCCCC3)cc2)N1.O=C(O)C(=O)O,8.4,0.2602739726027397,0.7818181818181819,6.670876979827881
HRH3,active,410286,CCOc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,8.14,0.2133333333333333,0.8363636363636363,6.624157428741455
HRH3,active,267536,N#Cc1ccc(-c2ccc3oc(CCN4CC=CCC4)cc3c2)cc1,8.0,0.1168831168831168,0.74,6.642842769622803
HRH3,active,2918784,C[C@@H]1C[C@@H]2[C@@H]3CCc4cc(OCCCN5CCC[C@H]5C)ccc4[C@H]3CC[C@]2(C)N(C)C1=O,8.82,0.1976744186046511,0.8088235294117647,6.705534934997559
HRH3,active,1726518,c1cc(C2=NC3(CCCCC3)CO2)ccc1OCCCN1CCCCC1,7.1,0.2205882352941176,0.6078431372549019,6.785745620727539
HRH3,active,1271525,COCCC[C@H](c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1)N1CCC[C@@H]1C,8.7,0.136986301369863,1.0,6.656493186950684
HRH3,active,1179835,CC(C)n1nc(-c2ccc(OCCCN3CCCC3)cc2)c2sccc2c1=O,8.4,0.2222222222222222,0.981132075471698,6.629631519317627
HRH3,active,324398,CC(C)N1CCC(Oc2ccc(CN3CCOCC3)cc2)CC1,9.32,0.144927536231884,0.7857142857142857,6.6793975830078125
HRH3,active,172006,N#Cc1ccc(-c2ccc(OCCCN3CCCNCC3)cc2)cc1,8.08,0.2539682539682539,0.8,6.664933204650879
HRH3,active,55627,O=C(O)C(=O)O.O=C(c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1)C1CC1,7.18,0.3833333333333333,0.7674418604651163,6.667545318603516
HRH3,active,1749538,O=C(O)C1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,8.8,0.3225806451612903,0.8085106382978723,6.706009864807129
